exception_id,order_id,store_id,created_at,exception_type,reason,category,status,refund_amount,resolution_minutes,fraud_risk_score
ex_009353,ord_009353,store_019,2026-05-17T13:28,return,missing_item,apparel,resolved,107.5,91,0.53
ex_009355,ord_009355,store_013,2026-05-08T11:15,return,wrong_item,fresh,resolved,387.75,93,0.55
ex_009361,ord_009361,store_003,2026-05-03T08:32,return,damaged_item,fresh,resolved,16.95,99,0.61
ex_009368,ord_009368,store_008,2026-05-04T14:22,return,missing_item,frozen,resolved,29.25,106,0.68
ex_009373,ord_009373,store_013,2026-05-08T12:10,refund_request,missing_item,fresh,resolved,166.75,111,0.73
ex_009374,ord_009374,store_002,2026-05-14T17:55,return,customer_changed_mind,frozen,resolved,130.65,112,0.74
ex_009381,ord_009381,store_017,2026-05-20T10:07,return,damaged_item,household,resolved,36.95,119,0.81
ex_009386,ord_009386,store_016,2026-05-05T07:13,refund_request,damaged_item,frozen,resolved,73.75,124,0.86
ex_009400,ord_009400,store_021,2026-05-20T12:37,return,wrong_item,electronics,resolved,71.85,138,0.0
ex_009405,ord_009405,store_026,2026-05-23T18:52,return,wrong_item,household,resolved,111.3,143,0.05
ex_009415,ord_009415,store_017,2026-05-15T09:15,return,wrong_item,fresh,resolved,70.95,153,0.15
ex_009417,ord_009417,store_045,2026-05-04T12:48,complaint,late_order,household,resolved,72.95,155,0.17
ex_009432,ord_009432,store_031,2026-05-02T15:15,complaint,late_order,grocery,pending,106.5,170,0.32
ex_009444,ord_009444,store_032,2026-05-24T14:20,return,customer_changed_mind,grocery,pending,25.25,22,0.44
ex_009446,ord_009446,store_037,2026-05-02T22:21,return,damaged_item,frozen,resolved,135.9,24,0.46
ex_009447,ord_009447,store_006,2026-05-12T17:49,complaint,late_order,household,resolved,65.35,25,0.47
ex_009449,ord_009449,store_048,2026-05-20T12:26,return,customer_changed_mind,apparel,resolved,40.85,27,0.49
ex_009453,ord_009453,store_039,2026-05-14T13:29,return,missing_item,household,resolved,60.75,31,0.53
ex_009457,ord_009457,store_023,2026-05-06T20:47,complaint,late_order,fresh,resolved,51.5,35,0.57
ex_009470,ord_009470,store_049,2026-05-12T08:27,return,wrong_item,frozen,resolved,56.55,48,0.7
ex_009494,ord_009494,store_040,2026-05-22T08:53,return,customer_changed_mind,frozen,resolved,91.15,72,0.94
ex_009497,ord_009497,store_017,2026-05-15T17:21,complaint,late_order,apparel,resolved,94.15,75,0.97
ex_009502,ord_009502,store_017,2026-05-10T18:58,complaint,late_order,electronics,resolved,99.15,80,0.02
ex_009506,ord_009506,store_011,2026-05-19T13:30,return,damaged_item,frozen,resolved,158.8,84,0.06
ex_009507,ord_009507,store_002,2026-05-10T21:21,complaint,late_order,household,resolved,114.75,85,0.07
ex_009514,ord_009514,store_040,2026-05-21T14:35,return,customer_changed_mind,electronics,resolved,129.7,92,0.14
ex_009520,ord_009520,store_005,2026-05-17T20:56,return,wrong_item,electronics,resolved,31.85,98,0.2
ex_009521,ord_009521,store_012,2026-05-02T20:23,return,damaged_item,apparel,resolved,19.6,99,0.21
ex_009524,ord_009524,store_002,2026-05-12T10:36,return,customer_changed_mind,frozen,resolved,155.1,102,0.24
ex_009532,ord_009532,store_018,2026-05-20T17:48,complaint,late_order,electronics,resolved,43.85,110,0.32
ex_009534,ord_009534,store_037,2026-05-04T18:39,return,customer_changed_mind,grocery,pending,43.2,112,0.34
ex_009541,ord_009541,store_005,2026-05-07T17:51,failed_delivery,damaged_item,fresh,resolved,87.3,119,0.41
ex_009548,ord_009548,store_042,2026-05-23T22:42,cancellation,missing_item,frozen,resolved,49.25,126,0.48
ex_009557,ord_009557,store_014,2026-05-03T18:22,complaint,late_order,apparel,resolved,52.95,135,0.57
ex_009563,ord_009563,store_001,2026-05-02T14:51,return,missing_item,apparel,resolved,69.55,141,0.63
ex_009564,ord_009564,store_017,2026-05-22T18:15,return,customer_changed_mind,grocery,pending,75.85,142,0.64
ex_009576,ord_009576,store_027,2026-05-12T15:26,return,damaged_item,grocery,pending,74.6,154,0.76
ex_009580,ord_009580,store_027,2026-05-17T21:05,return,wrong_item,electronics,resolved,89.2,158,0.8
ex_009582,ord_009582,store_016,2026-05-05T13:30,complaint,late_order,grocery,pending,170.7,160,0.82
ex_009584,ord_009584,store_013,2026-05-02T18:11,return,customer_changed_mind,frozen,resolved,135.6,162,0.84
ex_009588,ord_009588,store_001,2026-05-01T16:37,return,missing_item,grocery,pending,89.25,166,0.88
ex_009590,ord_009590,store_042,2026-05-01T20:40,return,wrong_item,frozen,resolved,136.3,168,0.9
ex_009596,ord_009596,store_009,2026-05-02T18:10,return,damaged_item,frozen,resolved,150.25,174,0.96
ex_009600,ord_009600,store_010,2026-05-25T21:10,return,wrong_item,grocery,pending,26.55,18,0.0
ex_009605,ord_009605,store_012,2026-05-08T22:08,return,wrong_item,apparel,resolved,225.0,23,0.05
ex_009624,ord_009624,store_038,2026-05-21T09:09,return,customer_changed_mind,grocery,pending,58.5,42,0.24
ex_009628,ord_009628,store_049,2026-05-22T00:02,failed_delivery,missing_item,electronics,resolved,192.35,46,0.28
ex_009635,ord_009635,store_030,2026-05-15T14:01,return,wrong_item,apparel,resolved,74.8,53,0.35
ex_009642,ord_009642,store_005,2026-05-13T09:51,complaint,late_order,grocery,pending,121.55,60,0.42
ex_009646,ord_009646,store_021,2026-05-01T20:57,refund_request,damaged_item,electronics,resolved,64.6,64,0.46
ex_009647,ord_009647,store_012,2026-05-20T13:13,complaint,late_order,apparel,resolved,102.7,65,0.47
ex_009657,ord_009657,store_003,2026-05-11T18:34,complaint,late_order,household,resolved,75.6,75,0.57
ex_009658,ord_009658,store_047,2026-05-13T13:46,return,missing_item,electronics,resolved,169.35,76,0.58
ex_009675,ord_009675,store_041,2026-05-16T18:09,return,wrong_item,household,resolved,109.5,93,0.75
ex_009678,ord_009678,store_027,2026-05-01T20:47,return,missing_item,grocery,pending,154.9,96,0.78
ex_009682,ord_009682,store_001,2026-05-13T20:47,complaint,late_order,electronics,resolved,23.25,100,0.82
ex_009685,ord_009685,store_013,2026-05-03T12:57,refund_request,wrong_item,fresh,resolved,55.4,103,0.85
ex_009686,ord_009686,store_026,2026-05-05T11:03,failed_delivery,damaged_item,frozen,resolved,72.3,104,0.86
ex_009697,ord_009697,store_004,2026-05-04T17:34,complaint,late_order,fresh,resolved,146.9,115,0.97
ex_009712,ord_009712,store_027,2026-05-24T21:19,complaint,late_order,electronics,resolved,77.1,130,0.12
ex_009713,ord_009713,store_004,2026-05-13T21:06,return,missing_item,apparel,resolved,120.5,131,0.13
ex_009715,ord_009715,store_027,2026-05-19T18:05,failed_delivery,wrong_item,fresh,resolved,72.15,133,0.15
ex_009718,ord_009718,store_007,2026-05-03T17:52,return,missing_item,electronics,resolved,305.7,136,0.18
ex_009719,ord_009719,store_046,2026-05-23T21:10,return,customer_changed_mind,apparel,resolved,73.5,137,0.19
ex_009729,ord_009729,store_005,2026-05-05T11:34,return,customer_changed_mind,household,resolved,80.85,147,0.29
ex_009744,ord_009744,store_043,2026-05-22T16:45,failed_delivery,customer_changed_mind,grocery,pending,101.15,162,0.44
ex_009746,ord_009746,store_030,2026-05-22T19:06,return,damaged_item,frozen,resolved,92.55,164,0.46
ex_009748,ord_009748,store_017,2026-05-24T12:25,return,missing_item,electronics,resolved,123.7,166,0.48
ex_009749,ord_009749,store_013,2026-05-19T12:13,return,customer_changed_mind,apparel,resolved,92.9,167,0.49
ex_009762,ord_009762,store_002,2026-05-07T14:21,complaint,late_order,grocery,pending,169.0,20,0.62
ex_009765,ord_009765,store_026,2026-05-10T20:31,cancellation,wrong_item,household,resolved,31.55,23,0.65
ex_009769,ord_009769,store_047,2026-05-20T07:52,return,customer_changed_mind,fresh,resolved,30.25,27,0.69
ex_009770,ord_009770,store_029,2026-05-01T11:02,return,wrong_item,frozen,resolved,47.15,28,0.7
ex_009774,ord_009774,store_023,2026-05-01T17:05,return,customer_changed_mind,grocery,pending,35.25,32,0.74
ex_009775,ord_009775,store_033,2026-05-20T10:45,return,wrong_item,fresh,resolved,38.9,33,0.75
ex_009776,ord_009776,store_047,2026-05-13T19:04,refund_request,damaged_item,frozen,resolved,31.95,34,0.76
ex_009777,ord_009777,store_050,2026-05-24T14:48,complaint,late_order,household,resolved,215.8,35,0.77
ex_009785,ord_009785,store_023,2026-05-10T20:37,return,wrong_item,apparel,resolved,62.15,43,0.85
ex_009807,ord_009807,store_037,2026-05-23T16:04,complaint,late_order,household,resolved,86.8,65,0.07
ex_009815,ord_009815,store_008,2026-05-07T14:06,refund_request,wrong_item,apparel,resolved,145.15,73,0.15
ex_009818,ord_009818,store_011,2026-05-06T21:51,return,missing_item,frozen,resolved,150.8,76,0.18
ex_009823,ord_009823,store_014,2026-05-24T19:28,return,missing_item,fresh,resolved,110.75,81,0.23
ex_009838,ord_009838,store_037,2026-05-19T11:51,return,missing_item,electronics,resolved,107.2,96,0.38
ex_009850,ord_009850,store_013,2026-05-25T14:27,return,wrong_item,electronics,resolved,192.9,108,0.5
ex_009862,ord_009862,store_028,2026-05-08T12:54,complaint,late_order,electronics,resolved,56.5,120,0.62
ex_009870,ord_009870,store_010,2026-05-02T17:06,return,wrong_item,grocery,pending,96.3,128,0.7
ex_009872,ord_009872,store_031,2026-05-11T09:45,complaint,late_order,frozen,resolved,77.1,130,0.72
ex_009877,ord_009877,store_028,2026-05-14T20:05,complaint,late_order,fresh,resolved,58.25,135,0.77
ex_009890,ord_009890,store_020,2026-05-19T07:18,return,wrong_item,frozen,resolved,87.15,148,0.9
ex_009898,ord_009898,store_007,2026-05-23T17:51,return,missing_item,electronics,resolved,264.75,156,0.98
ex_009909,ord_009909,store_039,2026-05-22T12:54,return,customer_changed_mind,household,resolved,204.2,167,0.09
ex_009910,ord_009910,store_002,2026-05-06T15:58,return,wrong_item,electronics,resolved,107.15,168,0.1
ex_009914,ord_009914,store_005,2026-05-24T17:34,return,customer_changed_mind,frozen,resolved,92.6,172,0.14
ex_009915,ord_009915,store_017,2026-05-09T14:40,return,wrong_item,household,resolved,165.15,173,0.15
ex_009917,ord_009917,store_048,2026-05-10T17:56,complaint,late_order,apparel,resolved,103.55,175,0.17
ex_009918,ord_009918,store_005,2026-05-14T21:53,failed_delivery,missing_item,grocery,pending,99.25,176,0.18
ex_009921,ord_009921,store_017,2026-05-22T00:23,return,damaged_item,household,resolved,130.9,19,0.21
ex_009924,ord_009924,store_020,2026-05-19T15:09,return,customer_changed_mind,grocery,pending,27.9,22,0.24
ex_009934,ord_009934,store_046,2026-05-15T10:17,return,customer_changed_mind,electronics,resolved,64.4,32,0.34
ex_009935,ord_009935,store_047,2026-05-11T18:19,return,wrong_item,apparel,resolved,33.6,33,0.35
ex_009941,ord_009941,store_047,2026-05-12T11:57,return,damaged_item,apparel,resolved,50.2,39,0.41
ex_009946,ord_009946,store_021,2026-05-16T09:34,return,damaged_item,electronics,resolved,60.5,44,0.46
ex_009955,ord_009955,store_011,2026-05-10T19:22,return,wrong_item,fresh,resolved,56.25,53,0.55
ex_009964,ord_009964,store_028,2026-05-07T20:03,return,customer_changed_mind,electronics,resolved,62.6,62,0.64
ex_009973,ord_009973,store_006,2026-05-21T17:38,return,missing_item,fresh,resolved,296.85,71,0.73
ex_009980,ord_009980,store_040,2026-05-21T11:18,return,wrong_item,frozen,resolved,81.25,78,0.8
ex_009981,ord_009981,store_020,2026-05-06T16:05,return,damaged_item,household,resolved,82.25,79,0.81
ex_009988,ord_009988,store_041,2026-05-23T17:37,return,missing_item,electronics,resolved,158.15,86,0.88
ex_010005,ord_010005,store_046,2026-05-21T14:04,failed_delivery,wrong_item,household,resolved,124.3,103,0.05
ex_010009,ord_010009,store_030,2026-05-08T16:35,return,customer_changed_mind,fresh,resolved,40.85,107,0.09
ex_010011,ord_010011,store_042,2026-05-16T22:43,return,damaged_item,household,resolved,148.85,109,0.11
ex_010012,ord_010012,store_029,2026-05-20T13:29,complaint,late_order,electronics,resolved,568.55,110,0.12
ex_010018,ord_010018,store_003,2026-05-08T13:18,return,missing_item,electronics,resolved,33.95,116,0.18
ex_010025,ord_010025,store_018,2026-05-12T11:07,return,wrong_item,apparel,resolved,43.6,123,0.25
ex_010027,ord_010027,store_024,2026-05-07T18:51,complaint,late_order,fresh,resolved,77.4,125,0.27
ex_010030,ord_010030,store_041,2026-05-06T16:51,return,wrong_item,electronics,resolved,106.9,128,0.3
ex_010031,ord_010031,store_047,2026-05-10T16:37,return,damaged_item,apparel,resolved,65.5,129,0.31
ex_010042,ord_010042,store_027,2026-05-11T19:40,complaint,late_order,electronics,resolved,118.9,140,0.42
ex_010047,ord_010047,store_012,2026-05-02T14:13,complaint,late_order,household,resolved,65.6,145,0.47
ex_010050,ord_010050,store_019,2026-05-12T18:14,return,wrong_item,grocery,pending,71.25,148,0.5
ex_010058,ord_010058,store_048,2026-05-25T19:38,return,missing_item,frozen,resolved,79.25,156,0.58
ex_010065,ord_010065,store_023,2026-05-20T16:40,return,wrong_item,household,resolved,160.45,163,0.65
ex_010074,ord_010074,store_039,2026-05-11T20:03,return,customer_changed_mind,grocery,pending,150.9,172,0.74
ex_010077,ord_010077,store_049,2026-05-20T21:53,complaint,late_order,household,resolved,161.85,175,0.77
ex_010083,ord_010083,store_017,2026-05-16T09:23,return,missing_item,household,resolved,74.6,21,0.83
ex_010098,ord_010098,store_010,2026-05-08T18:05,return,missing_item,grocery,pending,49.85,36,0.98
ex_010105,ord_010105,store_020,2026-05-12T15:48,return,wrong_item,fresh,resolved,112.5,43,0.05
ex_010109,ord_010109,store_028,2026-05-25T19:46,return,customer_changed_mind,apparel,resolved,60.85,47,0.09
ex_010113,ord_010113,store_016,2026-05-07T12:00,return,missing_item,household,resolved,295.4,51,0.13
ex_010120,ord_010120,store_005,2026-05-19T18:07,return,wrong_item,electronics,resolved,193.75,58,0.2
ex_010126,ord_010126,store_045,2026-05-05T21:18,return,damaged_item,electronics,resolved,220.95,64,0.26
ex_010128,ord_010128,store_016,2026-05-16T22:43,return,missing_item,grocery,pending,85.15,66,0.28
ex_010142,ord_010142,store_005,2026-05-12T18:20,complaint,late_order,frozen,resolved,85.9,80,0.42
ex_010148,ord_010148,store_040,2026-05-08T16:54,return,missing_item,frozen,resolved,91.9,86,0.48
ex_010149,ord_010149,store_021,2026-05-24T17:52,return,customer_changed_mind,household,resolved,143.25,87,0.49
ex_010152,ord_010152,store_020,2026-05-01T11:21,complaint,late_order,grocery,pending,146.25,90,0.52
ex_010160,ord_010160,store_022,2026-05-15T17:01,return,wrong_item,frozen,resolved,18.6,98,0.6
ex_010163,ord_010163,store_014,2026-05-17T19:23,return,missing_item,apparel,resolved,24.25,101,0.63
ex_010174,ord_010174,store_019,2026-05-12T09:23,return,customer_changed_mind,electronics,resolved,69.7,112,0.74
ex_010179,ord_010179,store_017,2026-05-20T19:27,refund_request,customer_changed_mind,household,resolved,159.5,117,0.79
ex_010184,ord_010184,store_029,2026-05-09T13:09,return,customer_changed_mind,frozen,resolved,103.55,122,0.84
ex_010187,ord_010187,store_025,2026-05-15T14:36,complaint,late_order,apparel,resolved,69.45,125,0.87
ex_010191,ord_010191,store_020,2026-05-15T08:16,return,damaged_item,household,resolved,52.25,129,0.91
ex_010199,ord_010199,store_025,2026-05-22T19:02,cancellation,customer_changed_mind,apparel,resolved,78.8,137,0.99
ex_010213,ord_010213,store_029,2026-05-07T15:48,return,missing_item,fresh,resolved,82.2,151,0.13
ex_010214,ord_010214,store_030,2026-05-10T21:35,return,customer_changed_mind,frozen,resolved,88.5,152,0.14
ex_010215,ord_010215,store_048,2026-05-10T17:02,return,wrong_item,household,resolved,312.1,153,0.15
ex_010221,ord_010221,store_021,2026-05-08T13:09,return,damaged_item,household,resolved,100.8,159,0.21
ex_010230,ord_010230,store_036,2026-05-12T21:22,cancellation,wrong_item,grocery,pending,218.45,168,0.3
ex_010232,ord_010232,store_005,2026-05-07T11:11,complaint,late_order,frozen,resolved,183.35,170,0.32
ex_010239,ord_010239,store_038,2026-05-07T20:29,return,customer_changed_mind,household,resolved,97.6,177,0.39
ex_010242,ord_010242,store_020,2026-05-19T14:55,complaint,late_order,grocery,pending,52.4,20,0.42
ex_010245,ord_010245,store_032,2026-05-20T19:39,return,wrong_item,household,resolved,39.5,23,0.45
ex_010246,ord_010246,store_038,2026-05-17T14:37,return,damaged_item,electronics,resolved,48.45,24,0.46
ex_010249,ord_010249,store_043,2026-05-23T09:53,return,customer_changed_mind,fresh,resolved,101.8,27,0.49
ex_010251,ord_010251,store_014,2026-05-05T20:39,return,damaged_item,household,resolved,40.2,29,0.51
ex_010254,ord_010254,store_018,2026-05-06T19:33,return,customer_changed_mind,grocery,pending,29.95,32,0.54
ex_010257,ord_010257,store_043,2026-05-08T15:37,complaint,late_order,household,resolved,191.95,35,0.57
ex_010261,ord_010261,store_011,2026-05-24T21:29,cancellation,damaged_item,fresh,resolved,82.0,39,0.61
ex_010265,ord_010265,store_018,2026-05-04T19:22,return,wrong_item,apparel,resolved,59.5,43,0.65
ex_010269,ord_010269,store_049,2026-05-16T19:31,return,customer_changed_mind,household,resolved,50.25,47,0.69
ex_010271,ord_010271,store_022,2026-05-06T20:38,return,damaged_item,apparel,resolved,97.3,49,0.71
ex_010277,ord_010277,store_025,2026-05-07T12:54,complaint,late_order,apparel,resolved,121.85,55,0.77
ex_010289,ord_010289,store_045,2026-05-06T13:53,return,customer_changed_mind,apparel,resolved,70.25,67,0.89
ex_010293,ord_010293,store_029,2026-05-21T12:32,return,missing_item,household,resolved,87.5,71,0.93
ex_010311,ord_010311,store_005,2026-05-02T20:30,return,damaged_item,household,resolved,118.75,89,0.11
ex_010330,ord_010330,store_002,2026-05-08T12:54,return,wrong_item,electronics,resolved,224.7,108,0.3
ex_010332,ord_010332,store_022,2026-05-06T21:02,complaint,late_order,grocery,pending,141.9,110,0.32
ex_010335,ord_010335,store_023,2026-05-14T10:41,refund_request,wrong_item,household,resolved,36.25,113,0.35
ex_010338,ord_010338,store_015,2026-05-04T19:51,return,missing_item,grocery,pending,129.35,116,0.38
ex_010340,ord_010340,store_018,2026-05-22T09:43,return,wrong_item,frozen,resolved,99.55,118,0.4
ex_010355,ord_010355,store_027,2026-05-08T20:22,return,wrong_item,apparel,resolved,175.5,133,0.55
ex_010375,ord_010375,store_029,2026-05-08T21:58,return,wrong_item,fresh,resolved,86.85,153,0.75
ex_010383,ord_010383,store_035,2026-05-11T20:46,return,missing_item,household,resolved,216.75,161,0.83
ex_010387,ord_010387,store_029,2026-05-06T22:01,complaint,late_order,fresh,resolved,157.15,165,0.87
ex_010393,ord_010393,store_044,2026-05-23T12:12,return,missing_item,fresh,resolved,110.15,171,0.93
ex_010403,ord_010403,store_019,2026-05-23T18:54,return,missing_item,apparel,resolved,34.85,21,0.03
ex_010419,ord_010419,store_022,2026-05-23T20:39,return,customer_changed_mind,household,resolved,143.6,37,0.19
ex_010422,ord_010422,store_018,2026-05-20T18:34,complaint,late_order,grocery,pending,43.25,40,0.22
ex_010423,ord_010423,store_026,2026-05-08T13:54,return,missing_item,fresh,resolved,73.4,41,0.23
ex_010429,ord_010429,store_044,2026-05-10T19:55,return,customer_changed_mind,fresh,resolved,227.8,47,0.29
ex_010431,ord_010431,store_050,2026-05-06T14:43,return,damaged_item,household,resolved,65.5,49,0.31
ex_010432,ord_010432,store_012,2026-05-17T19:19,complaint,late_order,electronics,resolved,69.15,50,0.32
ex_010434,ord_010434,store_041,2026-05-13T18:55,return,customer_changed_mind,grocery,pending,55.25,52,0.34
ex_010446,ord_010446,store_004,2026-05-12T20:17,return,damaged_item,grocery,pending,67.25,64,0.46
ex_010462,ord_010462,store_033,2026-05-21T14:13,complaint,late_order,electronics,resolved,96.5,80,0.62
ex_010463,ord_010463,store_014,2026-05-02T13:06,return,missing_item,apparel,resolved,198.2,81,0.63
ex_010469,ord_010469,store_034,2026-05-12T16:05,failed_delivery,customer_changed_mind,apparel,resolved,196.25,87,0.69
ex_010472,ord_010472,store_024,2026-05-25T14:23,complaint,late_order,frozen,resolved,183.35,90,0.72
ex_010474,ord_010474,store_031,2026-05-15T11:28,return,customer_changed_mind,electronics,resolved,111.15,92,0.74
ex_010478,ord_010478,store_032,2026-05-19T20:32,refund_request,missing_item,frozen,resolved,274.15,96,0.78
ex_010480,ord_010480,store_046,2026-05-04T17:43,return,wrong_item,electronics,resolved,108.7,98,0.8
ex_010481,ord_010481,store_016,2026-05-01T09:33,return,damaged_item,apparel,resolved,40.8,99,0.81
ex_010485,ord_010485,store_043,2026-05-24T16:09,return,wrong_item,household,resolved,238.25,103,0.85
ex_010497,ord_010497,store_019,2026-05-17T08:47,complaint,late_order,household,resolved,83.3,115,0.97
ex_010507,ord_010507,store_012,2026-05-18T19:30,complaint,late_order,fresh,resolved,146.3,125,0.07
ex_010510,ord_010510,store_043,2026-05-06T19:41,return,wrong_item,electronics,resolved,48.6,128,0.1
ex_010513,ord_010513,store_016,2026-05-15T19:24,return,missing_item,fresh,resolved,51.6,131,0.13
ex_010528,ord_010528,store_036,2026-05-04T20:59,return,missing_item,electronics,resolved,103.7,146,0.28
ex_010529,ord_010529,store_007,2026-05-21T11:31,return,customer_changed_mind,apparel,resolved,83.5,147,0.29
ex_010538,ord_010538,store_026,2026-05-04T10:24,return,missing_item,frozen,resolved,79.25,156,0.38
ex_010551,ord_010551,store_005,2026-05-17T10:59,return,damaged_item,household,resolved,97.55,169,0.51
ex_010558,ord_010558,store_030,2026-05-18T23:47,return,missing_item,electronics,resolved,189.35,176,0.58
ex_010562,ord_010562,store_010,2026-05-24T09:49,complaint,late_order,frozen,resolved,23.25,20,0.62
ex_010569,ord_010569,store_018,2026-05-01T17:34,refund_request,customer_changed_mind,household,resolved,30.25,27,0.69
ex_010573,ord_010573,store_049,2026-05-01T18:20,return,missing_item,fresh,resolved,161.45,31,0.73
ex_010575,ord_010575,store_039,2026-05-04T19:26,return,wrong_item,household,resolved,113.1,33,0.75
ex_010582,ord_010582,store_012,2026-05-12T10:30,complaint,late_order,electronics,resolved,85.65,40,0.82
ex_010601,ord_010601,store_007,2026-05-03T11:13,return,damaged_item,apparel,resolved,72.85,59,0.01
ex_010607,ord_010607,store_035,2026-05-06T08:49,complaint,late_order,apparel,resolved,73.55,65,0.07
ex_010614,ord_010614,store_034,2026-05-11T13:18,failed_delivery,customer_changed_mind,grocery,pending,67.3,72,0.14
ex_010617,ord_010617,store_024,2026-05-20T15:27,complaint,late_order,household,resolved,131.25,75,0.17
ex_010621,ord_010621,store_027,2026-05-03T09:38,refund_request,damaged_item,fresh,resolved,82.25,79,0.21
ex_010622,ord_010622,store_018,2026-05-22T18:53,complaint,late_order,frozen,resolved,117.7,80,0.22
ex_010633,ord_010633,store_016,2026-05-09T00:18,cancellation,missing_item,fresh,resolved,391.05,91,0.33
ex_010642,ord_010642,store_030,2026-05-12T21:33,complaint,late_order,electronics,resolved,89.5,100,0.42
ex_010656,ord_010656,store_022,2026-05-14T16:57,return,damaged_item,grocery,pending,69.05,114,0.56
ex_010669,ord_010669,store_033,2026-05-25T18:33,return,customer_changed_mind,fresh,resolved,66.15,127,0.69
ex_010686,ord_010686,store_021,2026-05-15T21:29,refund_request,damaged_item,grocery,pending,112.3,144,0.86
ex_010702,ord_010702,store_025,2026-05-08T20:17,complaint,late_order,electronics,resolved,107.1,160,0.02
ex_010705,ord_010705,store_047,2026-05-07T18:33,return,wrong_item,fresh,resolved,86.25,163,0.05
ex_010716,ord_010716,store_018,2026-05-19T12:32,return,damaged_item,grocery,pending,110.5,174,0.16
ex_010721,ord_010721,store_049,2026-05-01T16:45,return,damaged_item,apparel,resolved,43.45,19,0.21
ex_010730,ord_010730,store_036,2026-05-10T16:35,failed_delivery,wrong_item,frozen,resolved,28.6,28,0.3
ex_010743,ord_010743,store_046,2026-05-01T08:13,return,missing_item,household,resolved,216.5,41,0.43
ex_010748,ord_010748,store_037,2026-05-06T17:40,return,missing_item,frozen,resolved,46.6,46,0.48
ex_010755,ord_010755,store_024,2026-05-17T19:01,return,wrong_item,household,resolved,119.85,53,0.55
ex_010757,ord_010757,store_031,2026-05-15T17:17,complaint,late_order,apparel,resolved,60.9,55,0.57
ex_010762,ord_010762,store_041,2026-05-09T20:39,complaint,late_order,electronics,resolved,73.85,60,0.62
ex_010763,ord_010763,store_028,2026-05-17T20:22,return,missing_item,apparel,resolved,77.5,61,0.63
ex_010770,ord_010770,store_035,2026-05-20T15:06,return,wrong_item,grocery,pending,259.4,68,0.7
ex_010771,ord_010771,store_004,2026-05-20T23:24,return,damaged_item,fresh,resolved,143.8,69,0.71
ex_010777,ord_010777,store_029,2026-05-10T19:00,complaint,late_order,fresh,resolved,94.15,75,0.77
ex_010781,ord_010781,store_009,2026-05-16T23:08,return,damaged_item,apparel,resolved,87.55,79,0.81
ex_010785,ord_010785,store_025,2026-05-13T10:33,return,wrong_item,household,resolved,118.05,83,0.85
ex_010792,ord_010792,store_030,2026-05-07T10:13,complaint,late_order,electronics,resolved,90.6,90,0.92
ex_010795,ord_010795,store_030,2026-05-25T10:06,return,wrong_item,fresh,resolved,106.85,93,0.95
ex_010801,ord_010801,store_020,2026-05-03T21:02,return,damaged_item,fresh,resolved,16.95,99,0.01
ex_010804,ord_010804,store_048,2026-05-08T08:03,return,customer_changed_mind,electronics,resolved,25.25,102,0.04
ex_010810,ord_010810,store_049,2026-05-16T18:05,return,wrong_item,electronics,resolved,31.25,108,0.1
ex_010820,ord_010820,store_023,2026-05-20T11:42,return,wrong_item,frozen,resolved,104.85,118,0.2
ex_010825,ord_010825,store_010,2026-05-24T20:10,return,wrong_item,fresh,resolved,88.65,123,0.25
ex_010844,ord_010844,store_009,2026-05-20T18:38,return,customer_changed_mind,frozen,resolved,81.15,142,0.44
ex_010846,ord_010846,store_005,2026-05-01T20:50,failed_delivery,damaged_item,electronics,resolved,244.8,144,0.46
ex_010847,ord_010847,store_027,2026-05-23T19:52,complaint,late_order,apparel,resolved,86.8,145,0.47
ex_010848,ord_010848,store_003,2026-05-15T17:25,return,missing_item,grocery,pending,63.95,146,0.48
ex_010851,ord_010851,store_018,2026-05-09T12:28,return,damaged_item,household,resolved,82.85,149,0.51
ex_010857,ord_010857,store_016,2026-05-05T09:14,complaint,late_order,household,resolved,99.45,155,0.57
ex_010860,ord_010860,store_002,2026-05-03T11:55,return,wrong_item,grocery,pending,89.2,158,0.6
ex_010867,ord_010867,store_017,2026-05-10T10:02,complaint,late_order,fresh,resolved,128.0,165,0.67
ex_010871,ord_010871,store_029,2026-05-06T15:16,return,damaged_item,apparel,resolved,92.25,169,0.71
ex_010879,ord_010879,store_023,2026-05-05T13:20,return,customer_changed_mind,fresh,resolved,116.15,177,0.79
ex_010890,ord_010890,store_025,2026-05-17T14:58,return,wrong_item,grocery,pending,84.25,28,0.9
ex_010892,ord_010892,store_005,2026-05-12T18:15,complaint,late_order,frozen,resolved,41.2,30,0.92
ex_010904,ord_010904,store_030,2026-05-10T16:55,failed_delivery,customer_changed_mind,frozen,resolved,161.85,42,0.04
ex_010910,ord_010910,store_025,2026-05-12T18:10,return,wrong_item,frozen,resolved,64.5,48,0.1
ex_010923,ord_010923,store_013,2026-05-19T21:17,return,missing_item,household,resolved,58.95,61,0.23
ex_010928,ord_010928,store_012,2026-05-19T12:15,return,missing_item,frozen,resolved,82.5,66,0.28
ex_010945,ord_010945,store_009,2026-05-20T19:07,return,wrong_item,fresh,resolved,115.4,83,0.45
ex_010951,ord_010951,store_024,2026-05-12T12:43,return,damaged_item,fresh,resolved,89.6,89,0.51
ex_010955,ord_010955,store_019,2026-05-05T20:43,return,wrong_item,apparel,resolved,125.4,93,0.55
